country_code,year,value,au_region,quality_flag,indicator
SLE,2022,4.66,West Africa,VERIFIED,youth_unemployment_m
SOM,2022,32.452,East Africa,VERIFIED,youth_unemployment_m
SSD,2022,19.635,East Africa,VERIFIED,youth_unemployment_m
STP,2022,7.917,Central Africa,VERIFIED,youth_unemployment_m
SWZ,2022,55.315,Southern Africa,VERIFIED,youth_unemployment_m
SYC,2022,,East Africa,MISSING,youth_unemployment_m
TCD,2022,2.085,Central Africa,VERIFIED,youth_unemployment_m
TGO,2022,3.201,West Africa,VERIFIED,youth_unemployment_m
TUN,2022,38.447,North Africa,VERIFIED,youth_unemployment_m
TZA,2022,1.586,East Africa,VERIFIED,youth_unemployment_m
UGA,2022,3.312,East Africa,VERIFIED,youth_unemployment_m
ZAF,2022,58.087,Southern Africa,VERIFIED,youth_unemployment_m
ZMB,2022,9.822,Southern Africa,VERIFIED,youth_unemployment_m
ZWE,2022,16.297,Southern Africa,VERIFIED,youth_unemployment_m
AGO,2023,27.084,Central Africa,VERIFIED,youth_unemployment_m
BDI,2023,2.24,East Africa,VERIFIED,youth_unemployment_m
BEN,2023,3.564,West Africa,VERIFIED,youth_unemployment_m
BFA,2023,5.163,West Africa,VERIFIED,youth_unemployment_m
BWA,2023,39.592,Southern Africa,VERIFIED,youth_unemployment_m
CAF,2023,8.807,Central Africa,VERIFIED,youth_unemployment_m
CIV,2023,3.886,West Africa,VERIFIED,youth_unemployment_m
CMR,2023,6.195,Central Africa,VERIFIED,youth_unemployment_m
COD,2023,9.95,Central Africa,VERIFIED,youth_unemployment_m
COG,2023,41.711,Central Africa,VERIFIED,youth_unemployment_m
COM,2023,8.2,East Africa,VERIFIED,youth_unemployment_m
CPV,2023,24.522,West Africa,VERIFIED,youth_unemployment_m
DJI,2023,75.526,East Africa,VERIFIED,youth_unemployment_m
DZA,2023,27.065,North Africa,VERIFIED,youth_unemployment_m
EGY,2023,12.008,North Africa,VERIFIED,youth_unemployment_m
ERI,2023,8.933,East Africa,VERIFIED,youth_unemployment_m
ETH,2023,3.951,East Africa,VERIFIED,youth_unemployment_m
GAB,2023,31.665,Central Africa,VERIFIED,youth_unemployment_m
GHA,2023,5.408,West Africa,VERIFIED,youth_unemployment_m
GIN,2023,6.145,West Africa,VERIFIED,youth_unemployment_m
GMB,2023,10.751,West Africa,VERIFIED,youth_unemployment_m
GNB,2023,3.682,West Africa,VERIFIED,youth_unemployment_m
GNQ,2023,14.428,Central Africa,VERIFIED,youth_unemployment_m
KEN,2023,11.544,East Africa,VERIFIED,youth_unemployment_m
LBR,2023,2.308,West Africa,VERIFIED,youth_unemployment_m
LBY,2023,41.89,Other,VERIFIED,youth_unemployment_m
LSO,2023,18.122,Southern Africa,VERIFIED,youth_unemployment_m
MAR,2023,21.811,North Africa,VERIFIED,youth_unemployment_m
MDG,2023,5.32,East Africa,VERIFIED,youth_unemployment_m
MLI,2023,3.909,West Africa,VERIFIED,youth_unemployment_m
MOZ,2023,11.507,Southern Africa,VERIFIED,youth_unemployment_m
MRT,2023,19.85,West Africa,VERIFIED,youth_unemployment_m
MUS,2023,14.777,East Africa,VERIFIED,youth_unemployment_m
MWI,2023,6.525,Southern Africa,VERIFIED,youth_unemployment_m
NAM,2023,36.511,Southern Africa,VERIFIED,youth_unemployment_m
NER,2023,0.524,West Africa,VERIFIED,youth_unemployment_m
NGA,2023,3.977,West Africa,VERIFIED,youth_unemployment_m
RWA,2023,16.352,East Africa,VERIFIED,youth_unemployment_m
SDN,2023,,North Africa,MISSING,youth_unemployment_m
SEN,2023,3.022,West Africa,VERIFIED,youth_unemployment_m
SLE,2023,4.632,West Africa,VERIFIED,youth_unemployment_m
SOM,2023,32.266,East Africa,VERIFIED,youth_unemployment_m
SSD,2023,19.4,East Africa,VERIFIED,youth_unemployment_m
STP,2023,7.972,Central Africa,VERIFIED,youth_unemployment_m
SWZ,2023,50.324,Southern Africa,VERIFIED,youth_unemployment_m
SYC,2023,,East Africa,MISSING,youth_unemployment_m
TCD,2023,2.075,Central Africa,VERIFIED,youth_unemployment_m
TGO,2023,3.181,West Africa,VERIFIED,youth_unemployment_m
TUN,2023,39.461,North Africa,VERIFIED,youth_unemployment_m
TZA,2023,1.582,East Africa,VERIFIED,youth_unemployment_m
UGA,2023,3.209,East Africa,VERIFIED,youth_unemployment_m
ZAF,2023,56.851,Southern Africa,VERIFIED,youth_unemployment_m
ZMB,2023,10.26,Southern Africa,VERIFIED,youth_unemployment_m
ZWE,2023,14.435,Southern Africa,VERIFIED,youth_unemployment_m
